73435499400;73435499699;Ростелеком;Rostelekom;
73435499700;73435499799;Связь-Сервис;Svyaz-Servis;
73435499800;73435499899;Связь-Сервис;Svyaz-Servis;
73435499900;73435499999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73435530100;73435530199;Ростелеком;Rostelekom;
73435530200;73435530209;РТ-Мобайл;RT-Mobail;
73435530210;73435530259;Ростелеком;Rostelekom;
73435530266;73435530266;Ростелеком;Rostelekom;
73435530272;73435530299;Ростелеком;Rostelekom;
73435530300;73435530399;Ростелеком;Rostelekom;
73435530400;73435530499;Ростелеком;Rostelekom;
73435530510;73435530599;Ростелеком;Rostelekom;
73435530600;73435530699;Ростелеком;Rostelekom;
73435530710;73435530759;Ростелеком;Rostelekom;
73435530766;73435530766;Ростелеком;Rostelekom;
73435531200;73435531299;Ростелеком;Rostelekom;
73435531300;73435531309;Ростелеком;Rostelekom;
73435531310;73435531359;Ростелеком;Rostelekom;
73435531360;73435531363;Ростелеком;Rostelekom;
73435531400;73435531499;Ростелеком;Rostelekom;
73435531500;73435531599;Ростелеком;Rostelekom;
73435532200;73435532299;Ростелеком;Rostelekom;
73435532300;73435532399;Ростелеком;Rostelekom;
73435532700;73435533029;Ростелеком;Rostelekom;
73435533030;73435533051;Ростелеком;Rostelekom;
73435533100;73435533299;Ростелеком;Rostelekom;
73435533300;73435533399;Ростелеком;Rostelekom;
73435533400;73435533409;Ростелеком;Rostelekom;
73435533410;73435533459;Ростелеком;Rostelekom;
73435533460;73435533499;Ростелеком;Rostelekom;
73435533500;73435533599;Ростелеком;Rostelekom;
73435533600;73435533609;Ростелеком;Rostelekom;
73435533610;73435533659;Ростелеком;Rostelekom;
73435533660;73435534999;Ростелеком;Rostelekom;
73435535000;73435535099;Ростелеком;Rostelekom;
73435535100;73435535119;Ростелеком;Rostelekom;
73435535200;73435535399;Ростелеком;Rostelekom;
73435535400;73435535499;Ростелеком;Rostelekom;
73435535500;73435535599;Ростелеком;Rostelekom;
73435535600;73435535699;Ростелеком;Rostelekom;
73435535700;73435535799;Ростелеком;Rostelekom;
73435535800;73435535809;Ростелеком;Rostelekom;
73435535810;73435535859;Ростелеком;Rostelekom;
73435535860;73435535865;Ростелеком;Rostelekom;
73435535866;73435535866;Ростелеком;Rostelekom;
73435535867;73435535892;Ростелеком;Rostelekom;
73435535900;73435535999;Ростелеком;Rostelekom;
73435536000;73435538999;Ростелеком;Rostelekom;
73435539000;73435539767;Ростелеком;Rostelekom;
73435539800;73435539999;Ростелеком;Rostelekom;
73435540000;73435540199;Ростелеком;Rostelekom;
73435542000;73435543999;КВАНТ.;KVANT.;
73435544000;73435545499;Ростелеком;Rostelekom;
73435545500;73435545699;Ростелеком;Rostelekom;
73435545800;73435545838;Ростелеком;Rostelekom;
73435545867;73435545899;Ростелеком;Rostelekom;
73435545900;73435546027;Ростелеком;Rostelekom;
73435548000;73435548143;Ростелеком;Rostelekom;
73435548144;73435548175;Ростелеком;Rostelekom;
73435548176;73435548239;Ростелеком;Rostelekom;
73435551300;73435551399;Ростелеком;Rostelekom;
73435551400;73435551427;Ростелеком;Rostelekom;
73435551500;73435551599;Ростелеком;Rostelekom;
73435551700;73435551899;Ростелеком;Rostelekom;
73435551900;73435551909;Ростелеком;Rostelekom;
73435551910;73435551959;Ростелеком;Rostelekom;
73435551960;73435551963;Ростелеком;Rostelekom;
73435552100;73435552299;Ростелеком;Rostelekom;
73435552364;73435552799;Ростелеком;Rostelekom;
73435553100;73435553199;Ростелеком;Rostelekom;
73435554100;73435554199;Ростелеком;Rostelekom;
73435554200;73435554291;Ростелеком;Rostelekom;
73435555400;73435555499;Ростелеком;Rostelekom;
73435556100;73435556199;Ростелеком;Rostelekom;
73435556210;73435556259;Ростелеком;Rostelekom;
73435557100;73435557199;Ростелеком;Rostelekom;
73435557200;73435557209;Ростелеком;Rostelekom;
73435557210;73435557259;Ростелеком;Rostelekom;
73435557260;73435557299;Ростелеком;Rostelekom;
73435558300;73435558399;Ростелеком;Rostelekom;
73435558400;73435558427;Ростелеком;Rostelekom;
73435560000;73435561343;Ростелеком;Rostelekom;
73435562000;73435567375;Ростелеком;Rostelekom;
73435569000;73435569999;Ростелеком;Rostelekom;
73435570000;73435570099;Ростелеком;Rostelekom;
73435573100;73435573199;Ирбитский стекол.завод;Irbit-skii stekol.zavod;
73435573200;73435573299;Ирбитский стекол.завод;Irbit-skii stekol.zavod;
73435573300;73435573399;Ирбитский стекол.завод;Irbit-skii stekol.zavod;
73435573400;73435573499;Ирбитский стекол.завод;Irbit-skii stekol.zavod;
73435574200;73435574399;Российские железные дороги;Rossiiskie zheleznye dorogi;
73435575000;73435575099;КОМСТАР-Регионы;KOMSTAR-Regiony;
73435577700;73435577799;К Телеком;K Telekom;
73435620000;73435620499;К Телеком;K Telekom;
73435621000;73435624999;Ростелеком;Rostelekom;
73435630100;73435630299;Ростелеком;Rostelekom;
73435630300;73435630399;Ростелеком;Rostelekom;
73435632100;73435632299;Ростелеком;Rostelekom;
73435633100;73435633109;РТ-Мобайл;RT-Mobail;
73435633110;73435633159;Ростелеком;Rostelekom;
73435634100;73435634199;Ростелеком;Rostelekom;
73435635110;73435635237;Ростелеком;Rostelekom;
73435636100;73435636199;Ростелеком;Rostelekom;
73435636510;73435636559;Ростелеком;Rostelekom;
73435638100;73435638199;Ростелеком;Rostelekom;
73435638200;73435638299;Ростелеком;Rostelekom;
73435639210;73435639259;Ростелеком;Rostelekom;
73435640000;73435642999;Ростелеком;Rostelekom;
73435644000;73435644999;Ростелеком;Rostelekom;
73435645500;73435645599;Ростелеком;Rostelekom;
73435645600;73435645699;К Телеком;K Telekom;
73435647100;73435647199;Ростелеком;Rostelekom;
73435649900;73435649999;Ростелеком;Rostelekom;
73435720000;73435720399;Уральское Ведомство Электронных Сообщений;Uralskoe Vedomstvo Elektronnykh Soobshchenii;
73435720400;73435720999;К Телеком;K Telekom;
73435721000;73435721999;Ростелеком;Rostelekom;
73435722000;73435722399;ИНТЕР РАО - Электрогенерация;INTER RAO - Elektrogeneratsiya;
73435722400;73435722499;ИНТЕР РАО - Электрогенерация;INTER RAO - Elektrogeneratsiya;
73435722500;73435722799;ИНТЕР РАО - Электрогенерация;INTER RAO - Elektrogeneratsiya;
73435722800;73435722999;ИНТЕР РАО - Электрогенерация;INTER RAO - Elektrogeneratsiya;
73435723000;73435726999;Ростелеком;Rostelekom;
73435731000;73435734999;Ростелеком;Rostelekom;
73435735000;73435735499;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73435740000;73435740999;Ростелеком;Rostelekom;
73435741000;73435742159;Ростелеком;Rostelekom;
73435742160;73435742359;Ростелеком;Rostelekom;
73435742360;73435742639;Ростелеком;Rostelekom;
73435742640;73435742959;Ростелеком;Rostelekom;
73435742960;73435742969;РТ-Мобайл;RT-Mobail;
73435743000;73435743899;УГМК-Телеком;UGMK-Telekom;
73435743900;73435743999;Научно-технический центр ИНТЕК;Nauchno-tekhnicheskii tsentr INTEK;
73435744000;73435744099;Ростелеком;Rostelekom;
73435744100;73435744299;Ростелеком;Rostelekom;
73435744300;73435744399;Ростелеком;Rostelekom;
73435744444;73435744444;Ростелеком;Rostelekom;
73435744450;73435746949;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73435747000;73435747999;К Телеком;K Telekom;
73435749900;73435749999;Ростелеком;Rostelekom;
73435754000;73435754999;УГМК-Телеком;UGMK-Telekom;
73435755100;73435755599;УГМК-Телеком;UGMK-Telekom;
73435760000;73435760199;Уральское Ведомство Электронных Сообщений;Uralskoe Vedomstvo Elektronnykh Soobshchenii;
73435760200;73435760219;Научно-технический центр ИНТЕК;Nauchno-tekhnicheskii tsentr INTEK;
73435760220;73435760249;Уральское Ведомство Электронных Сообщений;Uralskoe Vedomstvo Elektronnykh Soobshchenii;
73435760250;73435760299;Научно-технический центр ИНТЕК;Nauchno-tekhnicheskii tsentr INTEK;
73435760300;73435760309;Уральское Ведомство Электронных Сообщений;Uralskoe Vedomstvo Elektronnykh Soobshchenii;
73435760310;73435760399;Научно-технический центр ИНТЕК;Nauchno-tekhnicheskii tsentr INTEK;
73435760400;73435760409;Уральское Ведомство Электронных Сообщений;Uralskoe Vedomstvo Elektronnykh Soobshchenii;
73435760410;73435760999;Научно-технический центр ИНТЕК;Nauchno-tekhnicheskii tsentr INTEK;
73435796000;73435796899;Ростелеком;Rostelekom;
73435797200;73435797699;Ростелеком;Rostelekom;
73435798000;73435798299;Ростелеком;Rostelekom;
73435821000;73435821227;Ростелеком;Rostelekom;
73435821228;73435821279;Ростелеком;Rostelekom;
73435821280;73435821427;Ростелеком;Rostelekom;
73435821428;73435821479;Ростелеком;Rostelekom;
73435821480;73435821599;Ростелеком;Rostelekom;
73435821660;73435821707;Ростелеком;Rostelekom;
73435821780;73435822107;Ростелеком;Rostelekom;
73435822108;73435822159;Ростелеком;Rostelekom;
73435822160;73435822307;Ростелеком;Rostelekom;
73435822308;73435822359;Ростелеком;Rostelekom;
73435822360;73435822747;Ростелеком;Rostelekom;
73435822800;73435822999;Ростелеком;Rostelekom;
73435823100;73435823175;Ростелеком;Rostelekom;
73435825200;73435825499;Российские железные дороги;Rossiiskie zheleznye dorogi;
73435832400;73435832499;Ростелеком;Rostelekom;
73435832500;73435832527;Ростелеком;Rostelekom;
73435834300;73435834399;Ростелеком;Rostelekom;
73435834400;73435834409;Ростелеком;Rostelekom;
73435834410;73435834459;Ростелеком;Rostelekom;
73435834460;73435834491;Ростелеком;Rostelekom;
73435835200;73435835299;Ростелеком;Rostelekom;
73435835300;73435835309;РТ-Мобайл;RT-Mobail;
73435835310;73435835359;Ростелеком;Rostelekom;
73435837200;73435837299;Ростелеком;Rostelekom;
73435837310;73435837359;Ростелеком;Rostelekom;
73435841300;73435841999;Ростелеком;Rostelekom;
73435843300;73435843399;Ростелеком;Rostelekom;
73435846200;73435846299;Ростелеком;Rostelekom;
73435849200;73435849299;Ростелеком;Rostelekom;
73435849300;73435849359;Ростелеком;Rostelekom;
73435849400;73435849499;Ростелеком;Rostelekom;
73435855100;73435855699;Ростелеком;Rostelekom;
73435910000;73435910999;Ростелеком;Rostelekom;
73435911000;73435911319;Ростелеком;Rostelekom;
73435912100;73435912999;Ростелеком;Rostelekom;
73435914200;73435914399;Ростелеком;Rostelekom;
73435915000;73435915999;Ростелеком;Rostelekom;
73435916100;73435916599;Ростелеком;Rostelekom;
73435917100;73435917599;Ростелеком;Rostelekom;
73435917600;73435917699;Ростелеком;Rostelekom;
73435917700;73435917799;Ростелеком;Rostelekom;
73435917900;73435917999;Ростелеком;Rostelekom;
73435918400;73435918599;Ростелеком;Rostelekom;
73435918600;73435918699;Ростелеком;Rostelekom;
73435918800;73435918959;Ростелеком;Rostelekom;
73435919200;73435919399;Ростелеком;Rostelekom;
73435919400;73435919599;Ростелеком;Rostelekom;
73435920000;73435929999;ЕКАТЕРИНБУРГ-2000;EKATERINBURG-2000;
73435930000;73435930999;Ростелеком;Rostelekom;
73435931200;73435931359;Ростелеком;Rostelekom;
73435931360;73435931399;Ростелеком;Rostelekom;
73435931400;73435931599;Ростелеком;Rostelekom;
73435931600;73435931919;Ростелеком;Rostelekom;
73435938000;73435938159;Ростелеком;Rostelekom;
73435960000;73435960999;КОМСТАР-Регионы;KOMSTAR-Regiony;
